Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
956ccb85-bea0-30f9-af48-52f5dd95ff72,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6172543800,24798.27000000006,222
d7b11827-25f2-350b-bcd8-939fc59851b0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,6177356000,9273.00999999998,117
5103c940-0c08-392f-95cd-446e0cea042a,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137872000,40064.46000000013,375
ff9863d3-3fa3-3861-900e-f00148f5d9c2,SHRINERS' HOSPITAL FOR CHILDREN - BOSTON  THE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,6177223000,9454.319999999989,86
72a10c1a-ee7c-3a01-97b1-33f63244c13e,Edith Nourse Rogers Memorial Veterans Hospital (Bedford VA),200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,781-687-2000,12372.969999999978,134
1bd44727-a8e3-322d-9c14-a5c529d6ce6d,VA Boston Healthcare System  Brockton Campus,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,508-583-4500 Or 508-583-4500,72093.71000000084,789
be4c63f3-8d38-3fa9-a183-62045b5c85f6,VA Boston Healthcare System  Jamaica Plain Campus,150 South Huntington Avenue,Jamaica Plain,MA,02130,42.32809,-71.11076,617-232-9500,19011.559999999987,201
a7500efb-720b-3e44-990a-0c3edc5a3990,VA Boston Healthcare System  West Roxbury Campus,1400 VFW Parkway,West Roxbury,MA,02132,42.2793,-71.1657,617-323-7700,5941.269999999995,52
ae67223f-808e-33d3-a83e-066deebf35ed,VA Central Western Massachusetts Healthcare System,421 North Main Street,Leeds,MA,01053,42.345066,-72.68291,413-584-4040,7129.469999999992,66
5259a506-b80b-3ed5-9c30-83188eabf33e,Fitchburg Outpatient Clinic,881 Main Street,Fitchburg,MA,01420,42.586487,-71.80521,978-342-9781 Or 978-342-9781,15473.01999999998,144
53b25c4b-e95f-3dd1-8e69-d427cdd83631,Framingham Outpatient Clinic,61 Lincoln Street  Suite 112,Framingham,MA,01702,42.28348,-71.41845,800-865-3384,1291.5400000000002,15
e0c85f99-d520-3f26-8dcd-cfbf172afc5a,Haverhill Community Based Outpatient Clinic (CBOC),108 Merrimack St.,Haverhill,MA,01830,42.77449,-71.07901,800-838-6331,32211.940000000035,289
ed146054-9dd5-3f0b-83df-d29d983039c3,Hyannis Outpatient Clinic,233 Stevens St,Hyannis,MA,02601,41.651745,-70.294235,508-771-3190,18934.639999999996,161
8881e3ee-e915-31b3-867f-8e2fbe41e887,Lynn Community Based Outpatient Clinic (CBOC),225 Boston Road  Suite 107,Lynn,MA,01904,42.470093,-70.95994,800-838-6331,59359.26000000028,643
de7eebed-6d89-3e62-b8d3-59d80c664399,Pittsfield Outpatient Clinic,73 Eagle Street,Pittsfield,MA,01201,42.451427,-73.25195,413-499-2672 Or 413-499-2672,352607.71999997745,4394
d311e70d-86e7-3c03-b115-53892bcf7ef1,Worcester Outpatient Clinic,605 Lincoln Street,Worcester,MA,01605,42.297756,-71.766815,508-856-0104 Or 508-856-0104,2428.16,22
3fbe3da9-8e41-3118-a253-7e2d1b46480f,Brockton Vet Center,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,508-580-2730 Or 508-580-2730,65327.2199999998,633
78dbf052-6958-3c67-af45-b5a450b70fe4,Springfield Vet Center,95 Ashley Avenue  Suite A,West Springfield,MA,01089,42.139397,-72.62382,413-737-5167 Or 413-737-5167,2428.16,22
3a2242e0-de37-303b-bdfc-e160c7eae518,Worcester Vet Center,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,508-753-7902,34820.180000000095,360
05f449e8-89fc-3204-ac89-2416cc734431,PCP61,124 HARVARD ST,BROOKLINE,MA,02446-6499,42.323853,-71.142003,617-285-3777,4133.119999999998,32
c62b7522-81b2-3fe0-b4e6-1cc47e128a39,PCP124,18 CENTRAL ST,FOXBORO,MA,02035-2425,42.064024,-71.248401,508-562-7701,5037.239999999997,39
f0268df7-588d-3e55-bab9-e29862a3be00,PCP532,73 CENTRAL ST,WEST BOYLSTON,MA,01583-1418,42.369417,-71.785036,508-835-2271,2841.5199999999995,22
8994a6d2-3d4f-3a03-bbd8-974f1f2ae7d7,PCP541,400 W CUMMINGS PARK,WOBURN,MA,01801-6508,42.488769,-71.154438,781-938-1138,8524.559999999994,66
c3c871ec-0844-3052-95d2-893c6fb54b65,PCP1435,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,781-942-2612,10074.479999999992,79
f6b3bda6-02ee-37cc-8c1f-8fa554e5577a,PCP1501,361 MASSACHUSETTS AVE,ARLINGTON,MA,02474-6719,42.418721999999995,-71.163912,781-363-1804,8395.399999999994,65
198b7252-7aa4-378a-85b2-76396dd852f9,PCP1621,120 N MAIN ST,ATTLEBORO,MA,02703-2248,41.931653000000004,-71.294503,470-152-47843,3358.159999999999,26
3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,PREMIUM EYE CARE  PC,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,781-329-5454,5683.039999999996,44
6cb36205-a8ea-322b-8376-c9c7dc6121df,PCP2054,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,978-290-1295,7103.799999999995,55
f59a9262-98bf-30b2-9317-6eef39885a34,PCP2209,243 ANDOVER ST,PEABODY,MA,01960-1521,42.534279,-70.969782,978-532-2500,3874.7999999999984,30
10fb096e-706f-3f84-af35-4bab399a8d11,PCP2370,61 ROSELAND ST,SOMERVILLE,MA,02143-3524,42.390445,-71.101033,617-354-1353,3616.4799999999987,28
518271fa-2372-3b99-9b3f-a9ccc3cfc33b,PCP2704,31 HASTINGS ST,MENDON,MA,01756-1090,42.09387,-71.544519,508-473-12005,3874.7999999999984,30
a8c797de-5b87-3ae1-9ace-d97122fe0f9d,THE EYE TEAM LTD,50 MALL RD,BURLINGTON,MA,01803-4527,42.503227,-71.201713,781-229-2020,4133.119999999998,32
6595b223-d4b8-390a-be4d-b7f369cd16ce,PCP3572,10 CEDAR ST,WOBURN,MA,01801-6365,42.488769,-71.154438,781-938-8585,5295.559999999997,41
1f6b343a-eb34-35a8-820f-b01488bcafc7,PCP3585,208 HIGHLAND AVE,WINCHESTER,MA,01890-2112,42.452752000000004,-71.144319,617-855-3116,6457.999999999995,50
fb583de6-2268-30ce-9c81-6a7d0f910dbb,PCP3718,93 OLD MAIN RD,NORTH FALMOUTH,MA,02556-2704,41.641994,-70.630719,508-564-5620,4778.919999999997,38
4409e057-3f33-39ab-92a1-54fd9c2f3a3e,DR TED F BUKOWSKI AND ASSOC PC,140 E MAIN ST,NORTON,MA,02766-2342,41.965340999999995,-71.18178,508-285-2015,5812.199999999996,45
3b3ef810-dded-32d0-b032-21f82d171ca9,PCP4003,433 W ST,AMHERST,MA,01002-2936,42.363534,-72.50729100000001,413-210-3216,8007.919999999994,62
0739d099-2f29-3820-a0f6-776862b0b9ee,PCP4246,1 W FOSTER ST,MELROSE,MA,02176-3847,42.455723,-71.05901899999999,617-661-2965,3358.159999999999,26
5e3989cf-b359-30a4-8d6d-158a04628d58,PCP4272,370 WASHINGTON ST,BROOKLINE,MA,02445-6874,42.323853,-71.142003,617-939-6299,8782.879999999994,69
ad3a23c5-ee9b-361d-96ee-244364c9b63a,PCP4460,7 KIMBALL LN E,LYNNFIELD,MA,01940-2617,42.534146,-71.038333,978-290-7090,3616.4799999999987,28
98b63415-bc21-3f43-b5ad-b78fb98c023d,PCP4717,214 N MAIN ST,WEST BRIDGEWATER,MA,02379-1251,42.021617,-71.026717,508-587-2858,3616.4799999999987,28
b1fe7081-c737-3425-a4fb-40b4a0902619,PCP5821,66 SHERMAN ST,CAMBRIDGE,MA,02140-3527,42.376043,-71.11868,617-868-0575,10720.279999999992,84
3bb806d8-ae0d-37d4-af59-96efcc928ea3,PCP6043,213 WASHINGTON ST,GROVELAND,MA,01834-1008,42.7539,-71.015935,978-886-1423,2066.5600000000004,16
426bf432-a5f6-351f-89dd-5e7b03e0ca0a,PCP6330,1141 BEACON ST,BROOKLINE,MA,02446-5528,42.323853,-71.142003,617-997-3753,3745.6399999999985,29
88d1ec67-f7f3-3795-895f-53814631398b,PCP6620,50 JEFFERSON ST,WINTHROP,MA,02152-2649,42.375541,-70.970646,617-846-1734,6587.159999999995,51
10a9d347-0146-3fbf-b74d-8f085f1bc461,PCP6927,71 MAIN ST,WESTMINSTER,MA,01473-1472,42.5546,-71.90544,978-855-0645,1549.9200000000003,13
5d446658-c301-313e-9168-37d171e8a3af,PCP7004,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,603-680-1654,5683.039999999996,45
7d42d18c-3a61-3e3e-a6d0-45b896cb5d75,PCP7425,112 MAIN ST,NORTHBOROUGH,MA,01532-1914,42.323342,-71.646236,508-393-1311,6457.999999999995,50
973e7384-d05b-32ad-a8cc-c39191ee9150,PCP7483,152 N ST,PITTSFILED,MA,01201,42.452045,-73.26054,413-443-8480,4520.599999999998,35
94577927-3283-3f8a-b231-016499899908,PCP7544,35 HAWES ST,NO DARTMOUTH,MA,02747-1929,41.646686,-70.999158,508-993-1651,7878.759999999994,61
a548837b-cb14-377f-8726-3fcd124f8950,PCP7593,241 PERKINS ST,JAMAICA PLAIN,MA,02130-4002,42.33196,-71.020173,617-738-9204,6457.999999999995,50
e986c2c4-30e8-321a-aa17-dc8e34612ff7,PCP8038,1850 BEACON ST,BROOKLINE,MA,02445-1939,42.323853,-71.142003,617-505-5006,6457.999999999995,50
117006b9-05d9-3a04-8fec-e770cdc4b405,PCP8336,564 LORING AVE,SALEM,MA,01970-4276,42.499248,-70.898204,978-462-4009,6587.159999999995,51
5f3e3a85-0461-3b77-9505-f57767d24412,PCP8369,25 OLD WESTPORT RD,DARTMOUTH,MA,02747-2537,41.56651,-70.958229,508-813-0981,4003.959999999998,31
d01fb520-993d-306a-beb2-607e18c95517,PCP8522,4 ELM ST,KINGSTON,MA,02364-1906,41.987196000000004,-70.74194200000001,781-936-8068,7362.119999999994,57
ca809f7c-849e-3055-85d8-a167472edd4b,PCP8814,339 BROADWAY,CAMBRIDGE,MA,02139-1839,42.376043,-71.11868,617-566-4802,4262.279999999998,33
f4ef58ee-d68b-38e2-ba22-89bc24c5b968,PCP8825,1400 CENTRE ST,NEWTON CENTRE,MA,02459-2415,42.331876,-71.208402,617-527-5252,3874.7999999999984,30
502a2ddb-e54a-3b43-9ad9-8103221c44d6,PCP9755,7 BARON WAY,LITTLETON,MA,01460-1122,42.535931,-71.490569,978-580-1342,5424.719999999997,42
fb547fcc-de51-3431-883e-4338743e4d49,PCP9973,28 COLBY RD,BRAINTREE,MA,02184-5502,42.205416,-71.00216800000003,781-223-8514,9041.199999999993,70
f572718f-a826-3e8d-9269-07387910d3c5,PCP10192,413 HIGHLAND AVE,SOMERVILLE,MA,02144-2516,42.390445,-71.101033,617-623-1900,3745.6399999999985,29
cd312d93-d23e-34c6-83ba-ccdac4749731,PCP10257,2500 MAIN ST,TEWKSBURY,MA,01876-3184,42.612088,-71.227845,978-988-9333,8266.239999999994,64
70bdf0cc-fbaf-35b5-9a34-f1b842360ac3,PCP10519,FRANKLIN CHIROPRACTIC CTR,GREENFIELD,MA,01301-3111,42.614671,-72.597063,413-772-2494,4262.279999999998,33
58bc03cf-cbfc-3c6e-b673-3d3c9e0ccd0a,PCP10626,352 PARK ST,NORTH READING,MA,01864-2155,42.578222,-71.084398,978-664-1151,17049.119999999984,132
7b279b91-0270-3145-a31e-6ec1f5d0ca09,PCP10639,329 CONWAY ST,GREENFIELD,MA,01301-1521,42.614671,-72.597063,413-773-5119,3745.6399999999985,29
05b06130-e01d-3303-8c21-3ae6c1446ba8,PCP11992,37 ALGONQUIN AVE,ANDOVER,MA,01810-5527,42.648044,-71.161751,978-749-3690,6457.999999999995,50
e9b210da-b06c-3bda-afe0-ea8f291211dd,TANZMAN MASELLI AND ASSOCIATES PC,19 DEPOT ST,ADAMS,MA,01220-1750,42.62556,-73.119828,413-743-9820,18211.559999999983,143
3257eca9-a04b-3b75-a6e1-7aab30b21d91,PCP12442,21 MOHAWK TRL,GREENFIELD,MA,01301-3252,42.614671,-72.597063,413-774-7519,6716.319999999995,52
8a3914b8-aeb5-3a3a-9c5a-f9fcff0b89dd,PCP12961,55 FEDERAL ST,GREENFIELD,MA,01301-2546,42.614671,-72.597063,413-772-8866,8137.079999999994,64
bd037283-ea3d-351d-81ed-fdcb4db8ed1b,PCP13521,465 NASHUA RD,DRACUT,MA,01826-2944,42.679722999999996,-71.30068,978-866-8530,1420.7600000000002,11
6d3db2a9-2079-38b3-bd13-eac7539c03e1,PCP13531,1105 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-5207,42.376043,-71.11868,617-876-9416,4778.919999999997,37
e4cf9ee8-af0f-38d3-9422-2110c6f54867,PCP13645,2557 MASSACHUSETTS AVE,CAMBRIDGE,MA,02140-1020,42.376043,-71.11868,617-492-3185,3745.6399999999985,29
cd2adec5-2598-3c48-88b5-75860fcdd58b,PCP13691,109 MASONIC HOME RD,CHARLTON,MA,01507-6301,42.133935,-71.968025,508-755-9051,5553.8799999999965,43
ede50b59-c543-36d5-b73d-51615ec5eb67,PCP14333,4 HARTWELL ST,FALL RIVER,MA,02721-3019,41.725351,-71.094162,508-677-2399,7878.759999999994,61
ff917dd4-ffbb-3f4c-b2df-445a7e9d29aa,PCP15541,35 BURT ST,NORTON,MA,02766-2569,41.965340999999995,-71.18178,508-285-3370,645.8,5
cfefd430-dc34-3f76-b4ae-deb4117f5c9b,PCP15655,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,339-234-0711,8653.719999999994,68
f2f20354-8eb6-3389-aad4-1b389c8e8a19,PCP15991,31 PONDVIEW DR,OAK BLUFFS,MA,02557,41.457159999999995,-70.556101,508-693-4654,8266.239999999994,64
bf6ae61c-4488-3d26-9573-0a7149886a45,PCP16143,115 WESTERN DR,LONGMEADOW,MA,01106-1045,42.047565000000006,-72.57113000000001,413-493-2585,4133.119999999998,32
725a6db0-6ee4-39a3-85c3-fd15cc94fc2b,PCP16167,1842 BEACON ST,BROOKLINE,MA,02445-1922,42.323853,-71.142003,617-735-9656,4908.079999999997,38
c6bc7c9c-d513-3311-9168-d48f30d69405,PCP16611,49 HANCOCK ST,CAMBRIDGE,MA,02139-3188,42.376043,-71.11868,617-233-8957,3616.4799999999987,28
299f1d4e-bec9-321c-afd8-11d0f361e382,PCP16987,5 WATSON RD,BELMONT,MA,02178-3937,42.395317,-71.180284,617-484-1010,4908.079999999997,38
d750c37d-55ef-3ddc-a612-90946d8ccc9a,PCP17339,1266 FURNACE BROOK PKWY,QUINCY,MA,02169-7482,42.261006,-71.008988,339-987-0767,11107.759999999991,86
efc4bee9-9222-3540-8825-84d5a0c4bc21,PCP17556,45 BROAD ST,WESTFIELD,MA,01085-2956,42.138838,-72.755911,413-568-9858,4133.119999999998,32
74036847-72aa-3eef-81ad-d672e3ff5cba,PCP18088,185 MAIN ST,SPENCER,MA,01562-1755,42.247211,-71.991867,508-885-0788,10074.479999999992,78
90714b76-b641-3cd3-94ec-14a017ca3021,PCP18251,21 ELIOT ST,NATICK,MA,01760-6085,42.284822,-71.348811,508-655-6551,9428.679999999993,73
c47a2ac5-f2f2-3f8c-aee8-336ed150f77b,PCP18545,229 DUDLEY RD,NEWTON,MA,02459-2831,42.331876,-71.208402,617-965-5944,6070.519999999996,47
a5e52890-01a6-3dac-845f-a240115a9e44,PCP18895,55 CLEVELAND RD,WELLESLEY,MA,02481-2434,42.305932,-71.282917,781-235-1546,9428.679999999993,73
